DT_MAJ_GDUNO,CD_ORGNS,NOM_COURT,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,TYPE_ORGNS,RESEAU,SITE_WEB,CD_ORGNS_RESP,NOM_ORGNS_RESP,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,NO_TEL
,867018,École Louis-Lafortune,École Louis-Lafortune,"103, montée des Bouleaux",,67025,Delson,V,J5B1L4,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/internet/018/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.546425,45.377416,Préscolaire - Primaire,Franco,514 380-8899
,867019,École alternative des Cheminots,École alternative des Cheminots,"35, rue Boardman",,67025,Delson,V,J5B2C3,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/internet/018/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.54635,45.379251,Préscolaire - Primaire,Franco,514 380-8899
,867021,École de l'Odyssée,École de l'Odyssée,"1025, rue des Colibris",,67030,Sainte-Catherine,V,J5C1P5,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.56553,45.393556,Préscolaire - Primaire,Franco,514 380-8899
,867022,École des Timoniers,École des Timoniers,"3805, rue des Marins",,67030,Sainte-Catherine,V,J5C1W6,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca/Internet/022/accueil1/accueilTimoniers.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.554293,45.398035,Secondaire,Franco,514 380-8899
,867023,École des Bourlingueurs,École des Bourlingueurs,"3705, rue des Marins",,67030,Sainte-Catherine,V,J5C1W6,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.553105,45.39782,Préscolaire - Primaire,Franco,514 380-8899
,867025,École Saint-Jean,École Saint-Jean,"1405, rue de l'École",,67030,Sainte-Catherine,V,J5C1K1,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.574271,45.395792,Préscolaire - Primaire,Franco,514 380-8899
,867027,École des Horizons,École des Horizons,"305, rue Wilfrid-Lamarche",,67035,Saint-Constant,V,J5A1W2,1,1,0,0,0,École,Public,https://deshorizons.cssdgs.gouv.qc.ca/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.597937,45.380475,Préscolaire - Primaire,Franco,514 380-8899
,867028,École Piché-Dufrost,École Piché-Dufrost,"26, rue Sainte-Catherine",,67035,Saint-Constant,V,J5A1G2,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.56609,45.379143,Préscolaire - Primaire,Franco,514 380-8899
,867029,École Vinet-Souligny,École Vinet-Souligny,"13, montée Saint-Régis",,67035,Saint-Constant,V,J5A1Y3,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/INTERNET/029/Index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.571271,45.366335,Préscolaire - Primaire,Franco,514 380-8899
,867030,École Jacques-Leber,École Jacques-Leber,"30, rue de l'Église",,67035,Saint-Constant,V,J5A1Y5,0,0,1,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.576106,45.364487,Secondaire,Franco,514 380-8899
,867032,École de l'Aquarelle-Armand-Frappier,École de l'Aquarelle-Armand-Frappier,"291, rue Sainte-Catherine",,67035,Saint-Constant,V,J5A1W2,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.597587,45.384627,Préscolaire - Primaire,Franco,514 380-8899
,867033,École Félix-Leclerc,École Félix-Leclerc,"161, boulevard Monchamp",,67035,Saint-Constant,V,J5A2K8,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/FelixLeclerc/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.585191,45.378347,Préscolaire - Primaire,Franco,514 380-8899
,867037,École Marc-André-Fortier,École Marc-André-Fortier,"121, rue Prince",,67050,Châteauguay,V,J6K5J2,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.732414,45.355887,Préscolaire - Primaire,Franco,514 308-8899
,867038,École Gérin-Lajoie,École Gérin-Lajoie,"161, rue Champlain",,67050,Châteauguay,V,J6K4K5,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.735433,45.346893,Préscolaire - Primaire,Franco,514 380-8899
,867039,École alternative des Trois-Sources,École alternative des Trois-Sources,"85, rue Prince",,67050,Châteauguay,V,J6K3Z9,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/Internet/039/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.7315,45.35563,Préscolaire - Primaire,Franco,514 380-8899
,867040,École Saint-Jean-Baptiste,École Saint-Jean-Baptiste,"14, rue Rainville",,67050,Châteauguay,V,J6K1H6,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/Internet/040/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.713769,45.356276,Préscolaire - Primaire,Franco,514 380-8899
,867041,École Laberge,École Laberge,"315, rue Rideau",,67050,Châteauguay,V,J6J1S1,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.723468,45.372149,Préscolaire - Primaire,Franco,514 380-8899
,867042,École Gabrielle-Roy,École Gabrielle-Roy,"275, rue Bonaventure",,67050,Châteauguay,V,J6J1R7,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca/internet/042/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.727529,45.372483,Secondaire,Franco,514 380-8899
,867043,École de la Rive,École de la Rive,"184, boulevard Salaberry Nord",,67050,Châteauguay,V,J6J4K9,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.749397,45.377719,Préscolaire - Primaire,Franco,514 380-8899
,867045,École Notre-Dame-de-l'Assomption,École Notre-Dame-de-l'Assomption,"95, rue Notre-Dame Nord",,67050,Châteauguay,V,J6J4T2,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca//NDAA/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.760323,45.374078,Préscolaire - Primaire,Franco,514 380-8899
,867046,École Marguerite-Bourgeois,École Marguerite-Bourgeois,"68, rue Principale",,67050,Châteauguay,V,J6J3G9,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca/Internet/002/Index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.7506,45.35996,Secondaire,Franco,514 380-8899
,867047,École Saint-Jude,École Saint-Jude,"71, rue Alphonse-Desjardins",,67050,Châteauguay,V,J6K1N1,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.750091,45.358515,Préscolaire - Primaire,Franco,514 380-8899
,867048,École Louis-Philippe-Paré,École Louis-Philippe-Paré,"235, boulevard Brisebois",,67050,Châteauguay,V,J6K3X4,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca/internet/048/INDEX.HTML,867000,Centre de services scolaire des Grandes-Seigneuries,-73.76787,45.344527,Secondaire,Franco,514 380-8899
,867049,École régionale Brenda Milner,École régionale Brenda Milner,"201, boulevard Sutterlin",,67050,Châteauguay,V,J6K4Z7,1,1,1,0,0,École,Public,https://brenda-milner.cssdgs.gouv.qc.ca/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.763509,45.349529,Préscolaire - Primaire - Secondaire,Franco,514 380-8899
,867053,École de l'Archipel,École de l'Archipel,"7, rue Arlette-Vincter",,67055,Léry,V,J6N0T7,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.811295,45.33661,Préscolaire - Primaire,Franco,514 380-8899
,867054,École Saint-Joseph,École Saint-Joseph,"13, rue de l'Église",,67045,Mercier,V,J6R2K8,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/INTERNET/054/Index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.743082,45.310351,Préscolaire - Primaire,Franco,514 380-8899
,867055,École Bonnier,École Bonnier,"14, rue Marleau",,67045,Mercier,V,J6R2K8,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca//Internet/055/Publier/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.747195,45.311638,Secondaire,Franco,514 380-8899
,867056,École Saint-René,École Saint-René,"14, rue Vervais",,67045,Mercier,V,J6R2K9,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/Internet/056/Accsite.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.74978,45.310733,Préscolaire - Primaire,Franco,514 380-8899
,867057,École des Bons-Vents,École des Bons-Vents,"11, rue Batiscan",,67045,Mercier,V,J6R2P2,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.74598,45.342485,Préscolaire - Primaire,Franco,514 380-8899
,867060,École Saint-Isidore-Langevin,École Saint-Isidore-Langevin,"641, rue Saint-Régis",,67040,Saint-Isidore,P,J0L2A0,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.680097,45.301484,Préscolaire - Primaire,Franco,514 380-8899
,867063,École Saint-Viateur-Clotilde-Raymond,École Saint-Viateur-Clotilde-Raymond,"60, rue Saint-Viateur",,68055,Saint-Rémi,V,J0L2L0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/INTERNET/063/Index/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.618578,45.25695,Préscolaire - Primaire,Franco,514 380-8899
,867065,École  Pierre-Bédard,École  Pierre-Bédard,"24, rue Saint-Sauveur",,68055,Saint-Rémi,V,J0L2L0,0,0,1,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.615512,45.25588,Secondaire,Franco,514 380-8899
,867068,École Jacques-Barclay,École Jacques-Barclay,"368, rue Principale",,67005,Saint-Mathieu,M,J0L2H0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/internet/068/siteweb/index.html,867000,Centre de services scolaire des Grandes-Seigneuries,-73.52288,45.312857,Préscolaire - Primaire,Franco,514 380-8899
,867069,École des Moussaillons-et-de-la-Traversé,École des Moussaillons-et-de-la-Traversée,"2, rue Foucreault",,67010,Saint-Philippe,V,J0L2K0,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.476407,45.354759,Préscolaire - Primaire,Franco,514 380-8899
,867071,École Saint-Édouard,École Saint-Édouard,"70, rue de l'École",,68045,Saint-Édouard,M,J0L1Y0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/StEdouard/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.508751,45.24122,Préscolaire - Primaire,Franco,514 380-8899
,867072,École Saint-Michel-Archange,École Saint-Michel-Archange,"430, place Saint-Michel",,68050,Saint-Michel,M,J0L2J0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/internet/072/index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.572138,45.234844,Préscolaire - Primaire,Franco,514 380-8899
,867073,École Sainte-Clotilde,École Sainte-Clotilde,"2459, rue de l'Église",,68020,Sainte-Clotilde,M,J0L1W0,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.680832,45.157054,Préscolaire - Primaire,Franco,514 380-8899
,867075,École Saint-Patrice,École Saint-Patrice,"227, rue Saint-Patrice",,68025,Saint-Patrice-de-Sherrington,M,J0L2N0,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.5238,45.166056,Préscolaire - Primaire,Franco,514 380-8899
,867076,École Louis-Cyr,École Louis-Cyr,"319, rue Saint-Louis",,68030,Napierville,M,J0J1L0,0,0,1,0,0,École,Public,https://www.csdgs.qc.ca/Internet/076/INDEX.HTML,867000,Centre de services scolaire des Grandes-Seigneuries,-73.40443,45.191486,Secondaire,Franco,514 380-8899
,867077,École Daigneau,École Daigneau,"285, rue de l'Église",,68030,Napierville,M,J0J1L0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/INTERNET/077/DAIGNEAU/Index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.403134,45.19036,Préscolaire - Primaire,Franco,514 380-8899
,867079,École Saint-Bernard,École Saint-Bernard,"135, rang Saint-Claude",,68005,Saint-Bernard-de-Lacolle,M,J0J1V0,1,1,0,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.411805,45.080428,Préscolaire - Primaire,Franco,514 380-8899
,867080,École Saint-Romain,École Saint-Romain,"557, rue Frontière",,68010,Hemmingford,VL,J0L1H0,1,1,0,0,0,École,Public,https://www.csdgs.qc.ca/INTERNET/080/Index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.587442,45.048823,Préscolaire - Primaire,Franco,514 380-8899
,867081,École du Tournant,École du Tournant,"65, montée Saint-Régis",,67035,Saint-Constant,V,J5A1X9,0,0,1,0,0,École,Public,,867000,Centre de services scolaire des Grandes-Seigneuries,-73.578001,45.368049,Secondaire,Franco,514 380-8899
,867321,Cent. de form. prof. à La Prairie,Centre de formation professionnelle à La Prairie (FGA),"399, rue Conrad-Pelletier",,67015,La Prairie,V,J5R4V1,0,0,0,0,1,Centre éducation aux adultes,Public,https://mondep.com/cfpl/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.50457,45.40369,Éducation aux adultes,Franco,514 380-8899
,867336,École de form. prof. de Châteauguay,École de formation professionnelle de Châteauguay (FGA),"225, boulevard Brisebois",,67050,Châteauguay,V,J6K3X4,0,0,0,0,1,Centre éducation aux adultes,Public,https://mondep.com/efpc/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.76787,45.344527,Éducation aux adultes,Franco,514 380-8899
,867389,Centre de formation générale aux adultes,Centre de formation générale aux adultes des Grandes-Seigneuries,25 rue d'Abbotsford,,67050,Châteauguay,V,J6J1K3,0,0,0,0,1,Centre éducation aux adultes,Public,https://cfgadgs.cssdgs.gouv.qc.ca/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.748072,45.378343,Éducation aux adultes,Franco,514 380-8899
,867420,Cent. de form. prof. à La Prairie,Centre de formation professionnelle à La Prairie (FP),"399, rue Conrad-Pelletier",,67015,La Prairie,V,J5R4V1,0,0,0,1,0,Centre de formation professionnelle,Public,https://www.csdgs.qc.ca/Internet/002/Index.htm,867000,Centre de services scolaire des Grandes-Seigneuries,-73.50457,45.40369,Formation professionnelle,Franco,514 380-8899
,867430,École de form. prof. de Châteauguay (FP),École de formation professionnelle de Châteauguay (FP),"225, boulevard Brisebois",,67050,Châteauguay,V,J6K3X4,0,0,0,1,0,Centre de formation professionnelle,Public,https://mondep.com/efpc/,867000,Centre de services scolaire des Grandes-Seigneuries,-73.76787,45.344527,Formation professionnelle,Franco,514 380-8899
,868001,École Saint-Eugène,École Saint-Eugène,"480, rue de l'Église",,70022,Beauharnois,V,J6N1R4,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.841875,45.319196,Préscolaire - Primaire,Franco,450 429-5262
,868002,École Notre-Dame-de-la-Paix,École Notre-Dame-de-la-Paix,"222, rue Principale",,70022,Beauharnois,V,J6N0M8,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.930845,45.316726,Préscolaire - Primaire,Franco,450 429-4833
,868003,École Saint-Étienne,École Saint-Étienne,"426, rue de l'Église",,70030,Saint-Étienne-de-Beauharnois,M,J0S1S0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.916412,45.247615,Préscolaire - Primaire,Franco,450 429-4572
,868004,École Jésus-Marie,École Jésus-Marie,"25, rue Saint-Joseph",,70022,Beauharnois,V,J6N1Z3,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.876928,45.31177,Préscolaire - Primaire,Franco,450 429-3388
,868005,École Saint-Paul,École Saint-Paul,"205, rue Edmour-Daoust",,70022,Beauharnois,V,J6N2R4,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.867726,45.306878,Préscolaire - Primaire,Franco,450 429-5251
,868006,École Sacré-Coeur,École Sacré-Coeur,"9, rue Ronaldo-Bélanger",,70012,Sainte-Martine,M,J0S1V0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.802567,45.243405,Préscolaire - Primaire,Franco,450 225-4970
,868007,École Saint-Urbain,École Saint-Urbain,"9, rue de l'École",,70005,Saint-Urbain-Premier,M,J0S1Y0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.737313,45.221695,Préscolaire - Primaire,Franco,450 225-4971
,868008,École Montpetit,École Montpetit,"57, rue Wood",,69017,Saint-Chrysostome,M,J0S1R0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.758196,45.101878,Préscolaire - Primaire,Franco,450 225-4973
,868009,École Saint-Jean,École Saint-Jean,"9, rue Académie",,69025,Howick,M,J0S1G0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.850054,45.186443,Préscolaire - Primaire,Franco,450 377-6061
,868010,École Centrale Saint-Antoine-Abbé,École Centrale de Saint-Antoine-Abbé,"4110, rue de l'Église",,69010,Franklin,M,J0S1N0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.889938,45.052943,Préscolaire - Primaire,Franco,450 377-6062
,868011,École Omer-Séguin,École Omer-Séguin,"12, rue Saint-Thomas",,70035,Saint-Louis-de-Gonzague,P,J0S1T0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.996122,45.213823,Préscolaire - Primaire,Franco,450 373-2996
,868012,École Notre-Dame-du-Rosaire,École Notre-Dame-du-Rosaire,"8, rue Bridge",,69037,Ormstown,M,J0S1K0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-73.991319,45.122286,Préscolaire - Primaire,Franco,450 377-6063
,868013,École Notre-Dame,École Notre-Dame,"15, rue York",,69055,Huntingdon,V,J0S1H0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.171968,45.092041,Préscolaire - Primaire,Franco,450 377-6064
,868014,École des Jeunes-Riverains,École des Jeunes-Riverains,"1545, Route 132",,69070,Saint-Anicet,M,J0S1M0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.357124,45.137423,Préscolaire - Primaire,Franco,450 377-6060
,868015,École Notre-Dame-de-l'Assomption,École Notre-Dame-de-l'Assomption,"115, rue Centrale",,70040,Saint-Stanislas-de-Kostka,M,J0S1W0,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.131231,45.179282,Préscolaire - Primaire,Franco,450 377-8887
,868016,École int. Marie-Rose - Saint-André,École intégrée Marie-Rose - Saint-André,"5383, boulevard Hébert",,70052,Salaberry-de-Valleyfield,V,J6S6G8,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.035471,45.291969,Préscolaire - Primaire,Franco,450 373-3265
,868018,École Élisabeth-Monette,École Élisabeth-Monette,"10, rue Kent",,70052,Salaberry-de-Valleyfield,V,J6S4T3,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.083149,45.276726,Préscolaire - Primaire,Franco,450 373-1256
,868019,École Montpetit,École Montpetit,"537, rue Montpetit",,70052,Salaberry-de-Valleyfield,V,J6S4A7,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.131061,45.273393,Préscolaire - Primaire,Franco,450 373-2420
,868020,École de la Source,École de la Source,"269, rue Grande-Île",,70052,Salaberry-de-Valleyfield,V,J6S3N3,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.136245,45.267479,Préscolaire - Primaire,Franco,450 373-2616
,868021,École Saint-Joseph-Artisan,École Saint-Joseph-Artisan,"65, rue Meloche",,70052,Salaberry-de-Valleyfield,V,J6S1H7,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.151805,45.260733,Préscolaire - Primaire,Franco,450 373-7431
,868022,École Langlois,École Langlois,"316, rue Saint-Jean-Baptiste",,70052,Salaberry-de-Valleyfield,V,J6T2A9,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.141584,45.249263,Préscolaire - Primaire,Franco,450 373-6661
,868023,École Frédéric-Girard,École Frédéric-Girard,"84, boulevard Quevillon",,70052,Salaberry-de-Valleyfield,V,J6T3K3,1,1,0,0,0,École,Public,,868000,Centre de services scolaire de la Vallée-des-Tisserands,-74.139104,45.246244,Préscolaire - Primaire,Franco,450 373-7897
